"row","country","year","poldis","ecdis"
"2861","GEORGIA",1996,0,0
"2862","GEORGIA",1997,0,0
"2863","GEORGIA",1998,0,0
"2864","GEORGIA",1999,0,0
"2865","GEORGIA",2000,0,0
"2866","GEORGIA",2001,0,0
"2867","GEORGIA",2002,0,0
"2868","GEORGIA",2003,0,0
"2869","GEORGIA",1991,0,0
"2870","GEORGIA",1992,0,0
"2871","GEORGIA",1993,0,0
"2872","GEORGIA",1994,0,0
"2873","GEORGIA",1995,0,0
"2874","GEORGIA",1996,0,0
"2875","GEORGIA",1997,0,0
"2876","GEORGIA",1998,0,0
"2877","GEORGIA",1999,0,0
"2878","GEORGIA",2000,0,0
"2879","GEORGIA",2001,0,0
"2880","GEORGIA",2002,0,0
"2881","GEORGIA",2003,0,0
"2882","GEORGIA",1991,4,0
"2883","GEORGIA",1992,4,0
"2884","GEORGIA",1993,0,0
"2885","GEORGIA",1994,0,0
"2886","GEORGIA",1995,0,0
"2887","GEORGIA",1996,0,0
"2888","GEORGIA",1997,0,0
"2889","GEORGIA",1998,0,0
"2890","GEORGIA",1999,0,0
"2891","GEORGIA",2000,0,0
"2892","GEORGIA",2001,0,0
"2893","GEORGIA",2002,0,0
"2894","GEORGIA",2003,0,0
"2895","GEORGIA",1991,0,0
"2896","GEORGIA",1992,0,0
"2897","GEORGIA",1993,0,0
"2898","GEORGIA",1994,0,0
"2899","GEORGIA",1995,0,0
"2900","GEORGIA",1996,0,0
"2901","GEORGIA",1997,0,0
"2902","GEORGIA",1998,0,0
"2903","GEORGIA",1999,0,0
"2904","GEORGIA",2000,0,0
"2905","GEORGIA",2001,1,0
"2906","GEORGIA",2002,1,0
"2907","GEORGIA",2003,1,0
"2908","AZERBAIJAN",1991,4,3
"2909","AZERBAIJAN",1992,4,3
"2910","AZERBAIJAN",1993,4,3
"2911","AZERBAIJAN",1994,4,0
"2912","AZERBAIJAN",1995,0,0
"2913","AZERBAIJAN",1996,0,0
"2914","AZERBAIJAN",1997,0,0
"2915","AZERBAIJAN",1998,0,0
"2916","AZERBAIJAN",1999,0,0
"2917","AZERBAIJAN",2000,0,0
"2918","AZERBAIJAN",2001,0,0
"2919","AZERBAIJAN",2002,0,0
"2920","AZERBAIJAN",2003,0,0
"2921","AZERBAIJAN",1991,0,0
"2922","AZERBAIJAN",1992,0,0
"2923","AZERBAIJAN",1993,0,0
"2924","AZERBAIJAN",1994,0,0
"2925","AZERBAIJAN",1995,0,0
"2926","AZERBAIJAN",1996,0,0
"2927","AZERBAIJAN",1997,0,0
"2928","AZERBAIJAN",1998,0,0
"2929","AZERBAIJAN",1999,0,0
"2930","AZERBAIJAN",2000,0,0
"2931","AZERBAIJAN",2001,0,0
"2932","AZERBAIJAN",2002,0,0
"2933","AZERBAIJAN",2003,0,0
"2934","AZERBAIJAN",1991,0,0
"2935","AZERBAIJAN",1992,0,0
"2936","AZERBAIJAN",1993,0,0
"2937","AZERBAIJAN",1994,0,0
"2938","AZERBAIJAN",1995,0,0
"2939","AZERBAIJAN",1996,0,0
"2940","AZERBAIJAN",1997,0,0
"2941","AZERBAIJAN",1998,0,0
"2942","AZERBAIJAN",1999,0,0
"2943","AZERBAIJAN",2000,0,0
"2944","AZERBAIJAN",2001,2,0
"2945","AZERBAIJAN",2002,2,0
"2946","AZERBAIJAN",2003,2,0
"2947","MALI",1960,-99,-99
"2948","MALI",1965,-99,-99
"2949","MALI",1970,-99,-99
"2950","MALI",1975,-99,-99
"2951","MALI",1980,3,3
"2952","MALI",1985,-99,-99
"2953","MALI",1986,-99,-99
"2954","MALI",1987,-99,-99
"2955","MALI",1988,-99,-99
"2956","MALI",1989,-99,-99
"2957","MALI",1990,3,3
"2958","MALI",1991,3,3
"2959","MALI",1992,3,3
"2960","MALI",1993,3,3
"2961","MALI",1994,3,3
"2962","MALI",1995,1,1
"2963","MALI",1996,1,1
"2964","MALI",1997,1,1
"2965","MALI",1998,1,1
"2966","MALI",1999,1,1
"2967","MALI",2000,1,1
"2968","MALI",2001,1,1
"2969","MALI",2002,1,1
"2970","MALI",2003,1,1
"2971","MALI",1960,-99,-99
"2972","MALI",1965,-99,-99
"2973","MALI",1970,-99,-99
"2974","MALI",1975,-99,-99
"2975","MALI",1980,0,0
"2976","MALI",1985,-99,-99
"2977","MALI",1986,-99,-99
"2978","MALI",1987,-99,-99
"2979","MALI",1988,-99,-99
"2980","MALI",1989,-99,-99
"2981","MALI",1990,-99,-99
"2982","MALI",1991,-99,-99
"2983","MALI",1992,-99,-99
"2984","MALI",1993,-99,-99
"2985","MALI",1994,-99,-99
"2986","MALI",1995,-99,-99
"2987","MALI",1996,-99,-99
"2988","MALI",1997,-99,-99
"2989","MALI",1998,-99,-99
"2990","MALI",1999,-99,-99
"2991","MALI",2000,-99,-99
"2992","MALI",2001,-99,-99
"2993","MALI",2002,-99,-99
"2994","MALI",2003,-99,-99
"2995","SENEGAL",1960,-99,-99
"2996","SENEGAL",1965,-99,-99
"2997","SENEGAL",1970,-99,-99
"2998","SENEGAL",1975,-99,-99
"2999","SENEGAL",1980,4,2
"3000","SENEGAL",1985,-99,-99
"3001","SENEGAL",1986,-99,-99
"3002","SENEGAL",1987,-99,-99
"3003","SENEGAL",1988,-99,-99
"3004","SENEGAL",1989,-99,-99
"3005","SENEGAL",1990,4,2
"3006","SENEGAL",1991,4,2
"3007","SENEGAL",1992,4,2
"3008","SENEGAL",1993,4,2
"3009","SENEGAL",1994,4,2
"3010","SENEGAL",1995,4,2
"3011","SENEGAL",1996,4,2
"3012","SENEGAL",1997,4,2
"3013","SENEGAL",1998,4,2
"3014","SENEGAL",1999,4,2
"3015","SENEGAL",2000,4,2
"3016","SENEGAL",2001,4,2
"3017","SENEGAL",2002,4,2
"3018","SENEGAL",2003,4,2
"3019","MAURITANIA",1960,-99,-99
"3020","MAURITANIA",1965,-99,-99
"3021","MAURITANIA",1970,-99,-99
"3022","MAURITANIA",1975,-99,-99
"3023","MAURITANIA",1980,4,4
"3024","MAURITANIA",1985,-99,-99
"3025","MAURITANIA",1986,-99,-99
"3026","MAURITANIA",1987,-99,-99
"3027","MAURITANIA",1988,-99,-99
"3028","MAURITANIA",1989,-99,-99
"3029","MAURITANIA",1990,4,4
"3030","MAURITANIA",1991,4,4
"3031","MAURITANIA",1992,3,3
"3032","MAURITANIA",1993,3,3
"3033","MAURITANIA",1994,3,3
"3034","MAURITANIA",1995,3,3
"3035","MAURITANIA",1996,3,3
"3036","MAURITANIA",1997,3,3
"3037","MAURITANIA",1998,3,3
"3038","MAURITANIA",1999,3,3
"3039","MAURITANIA",2000,3,3
"3040","MAURITANIA",2001,3,3
"3041","MAURITANIA",2002,3,3
"3042","MAURITANIA",2003,3,3
"3043","MAURITANIA",1960,-99,-99
"3044","MAURITANIA",1965,-99,-99
"3045","MAURITANIA",1970,-99,-99
"3046","MAURITANIA",1975,-99,-99
"3047","MAURITANIA",1980,3,4
"3048","MAURITANIA",1985,-99,-99
"3049","MAURITANIA",1986,-99,-99
"3050","MAURITANIA",1987,-99,-99
"3051","MAURITANIA",1988,-99,-99
"3052","MAURITANIA",1989,-99,-99
"3053","MAURITANIA",1990,3,4
"3054","MAURITANIA",1991,3,4
"3055","MAURITANIA",1992,3,4
"3056","MAURITANIA",1993,3,4
"3057","MAURITANIA",1994,3,4
"3058","MAURITANIA",1995,3,4
"3059","MAURITANIA",1996,3,4
"3060","MAURITANIA",1997,3,4
"3061","MAURITANIA",1998,3,4
"3062","MAURITANIA",1999,3,4
"3063","MAURITANIA",2000,3,4
"3064","MAURITANIA",2001,3,4
"3065","MAURITANIA",2002,3,4
"3066","MAURITANIA",2003,3,4
"3067","NIGER",1960,-99,-99
"3068","NIGER",1965,-99,-99
"3069","NIGER",1970,-99,-99
"3070","NIGER",1975,-99,-99
"3071","NIGER",1980,0,0
"3072","NIGER",1985,-99,-99
"3073","NIGER",1986,-99,-99
"3074","NIGER",1987,-99,-99
"3075","NIGER",1988,-99,-99
"3076","NIGER",1989,-99,-99
"3077","NIGER",1990,0,0
"3078","NIGER",1991,0,0
"3079","NIGER",1992,0,0
"3080","NIGER",1993,0,0
"3081","NIGER",1994,0,0
"3082","NIGER",1995,0,0
"3083","NIGER",1996,0,0
"3084","NIGER",1997,0,0
"3085","NIGER",1998,0,0
"3086","NIGER",1999,-99,-99
"3087","NIGER",2000,-99,-99
"3088","NIGER",2001,-99,-99
"3089","NIGER",2002,-99,-99
"3090","NIGER",2003,-99,-99
"3091","NIGER",1960,-99,-99
"3092","NIGER",1965,-99,-99
"3093","NIGER",1970,-99,-99
"3094","NIGER",1975,-99,-99
"3095","NIGER",1980,0,0
"3096","NIGER",1985,-99,-99
"3097","NIGER",1986,-99,-99
"3098","NIGER",1987,-99,-99
"3099","NIGER",1988,-99,-99
"3100","NIGER",1989,-99,-99
"3101","NIGER",1990,0,0
"3102","NIGER",1991,0,0
"3103","NIGER",1992,0,0
"3104","NIGER",1993,0,0
"3105","NIGER",1994,0,0
"3106","NIGER",1995,0,0
"3107","NIGER",1996,0,0
"3108","NIGER",1997,0,0
"3109","NIGER",1998,0,0
"3110","NIGER",1999,-99,-99
"3111","NIGER",2000,-99,-99
"3112","NIGER",2001,-99,-99
"3113","NIGER",2002,-99,-99
"3114","NIGER",2003,-99,-99
"3115","NIGER",1960,-99,-99
"3116","NIGER",1965,-99,-99
"3117","NIGER",1970,-99,-99
"3118","NIGER",1975,-99,-99
"3119","NIGER",1980,4,2
"3120","NIGER",1985,-99,-99
"3121","NIGER",1986,-99,-99
"3122","NIGER",1987,-99,-99
"3123","NIGER",1988,-99,-99
"3124","NIGER",1989,-99,-99
"3125","NIGER",1990,4,2
"3126","NIGER",1991,4,2
"3127","NIGER",1992,4,2
"3128","NIGER",1993,4,2
"3129","NIGER",1994,4,2
"3130","NIGER",1995,2,2
"3131","NIGER",1996,2,2
"3132","NIGER",1997,2,2
"3133","NIGER",1998,2,2
"3134","NIGER",1999,2,2
"3135","NIGER",2000,2,2
"3136","NIGER",2001,2,2
"3137","NIGER",2002,2,2
"3138","NIGER",2003,2,2
"3139","IVORY COAST",1960,-99,-99
"3140","IVORY COAST",1965,-99,-99
"3141","IVORY COAST",1970,-99,-99
"3142","IVORY COAST",1975,-99,-99
"3143","IVORY COAST",1980,4,0
"3144","IVORY COAST",1985,-99,-99
"3145","IVORY COAST",1986,-99,-99
"3146","IVORY COAST",1987,-99,-99
"3147","IVORY COAST",1988,-99,-99
"3148","IVORY COAST",1989,-99,-99
"3149","IVORY COAST",1990,4,0
"3150","IVORY COAST",1991,4,0
"3151","IVORY COAST",1992,4,0
"3152","IVORY COAST",1993,4,0
"3153","IVORY COAST",1994,4,0
"3154","IVORY COAST",1995,4,0
"3155","IVORY COAST",1996,4,0
"3156","IVORY COAST",1997,4,0
"3157","IVORY COAST",1998,4,0
"3158","IVORY COAST",1999,-99,-99
"3159","IVORY COAST",2000,-99,-99
"3160","IVORY COAST",2001,-99,-99
"3161","IVORY COAST",2002,-99,-99
"3162","IVORY COAST",2003,-99,-99
"3163","GUINEA",1960,-99,-99
"3164","GUINEA",1965,-99,-99
"3165","GUINEA",1970,-99,-99
"3166","GUINEA",1975,-99,-99
"3167","GUINEA",1980,3,0
"3168","GUINEA",1985,-99,-99
"3169","GUINEA",1986,-99,-99
"3170","GUINEA",1987,-99,-99
"3171","GUINEA",1988,-99,-99
"3172","GUINEA",1989,-99,-99
"3173","GUINEA",1990,3,0
"3174","GUINEA",1991,3,0
"3175","GUINEA",1992,3,0
"3176","GUINEA",1993,3,0
"3177","GUINEA",1994,3,0
"3178","GUINEA",1995,3,0
"3179","GUINEA",1996,3,0
"3180","GUINEA",1997,3,0
"3181","GUINEA",1998,3,0
"3182","GUINEA",1999,3,0
"3183","GUINEA",2000,3,0
"3184","GUINEA",2001,3,0
"3185","GUINEA",2002,3,0
"3186","GUINEA",2003,3,0
"3187","GUINEA",1960,-99,-99
"3188","GUINEA",1965,-99,-99
"3189","GUINEA",1970,-99,-99
"3190","GUINEA",1975,-99,-99
"3191","GUINEA",1980,3,0
"3192","GUINEA",1985,-99,-99
"3193","GUINEA",1986,-99,-99
"3194","GUINEA",1987,-99,-99
"3195","GUINEA",1988,-99,-99
"3196","GUINEA",1989,-99,-99
"3197","GUINEA",1990,3,0
"3198","GUINEA",1991,3,0
"3199","GUINEA",1992,3,0
"3200","GUINEA",1993,3,0
"3201","GUINEA",1994,3,0
"3202","GUINEA",1995,3,0
"3203","GUINEA",1996,3,0
"3204","GUINEA",1997,3,0
"3205","GUINEA",1998,3,0
"3206","GUINEA",1999,3,0
"3207","GUINEA",2000,3,0
"3208","GUINEA",2001,3,0
"3209","GUINEA",2002,3,0
"3210","GUINEA",2003,3,0
"3211","GUINEA",1960,-99,-99
"3212","GUINEA",1965,-99,-99
"3213","GUINEA",1970,-99,-99
"3214","GUINEA",1975,-99,-99
"3215","GUINEA",1980,0,0
"3216","GUINEA",1985,-99,-99
"3217","GUINEA",1986,-99,-99
"3218","GUINEA",1987,-99,-99
"3219","GUINEA",1988,-99,-99
"3220","GUINEA",1989,-99,-99
"3221","GUINEA",1990,0,0
"3222","GUINEA",1991,0,0
"3223","GUINEA",1992,0,0
"3224","GUINEA",1993,0,0
"3225","GUINEA",1994,0,0
"3226","GUINEA",1995,0,0
"3227","GUINEA",1996,0,0
"3228","GUINEA",1997,0,0
"3229","GUINEA",1998,0,0
"3230","GUINEA",1999,0,0
"3231","GUINEA",2000,0,0
"3232","GUINEA",2001,0,0
"3233","GUINEA",2002,0,0
"3234","GUINEA",2003,0,0
"3235","LIBERIA",1940,-99,-99
"3236","LIBERIA",1945,-99,-99
"3237","LIBERIA",1950,-99,-99
"3238","LIBERIA",1955,-99,-99
"3239","LIBERIA",1960,-99,-99
"3240","LIBERIA",1965,-99,-99
"3241","LIBERIA",1970,-99,-99
"3242","LIBERIA",1975,-99,-99
"3243","LIBERIA",1980,0,0
"3244","LIBERIA",1985,-99,-99
"3245","LIBERIA",1986,-99,-99
"3246","LIBERIA",1987,-99,-99
"3247","LIBERIA",1988,-99,-99
"3248","LIBERIA",1989,-99,-99
"3249","LIBERIA",1990,0,0
"3250","LIBERIA",1991,0,0
"3251","LIBERIA",1992,0,0
"3252","LIBERIA",1993,0,0
"3253","LIBERIA",1994,0,0
"3254","LIBERIA",1995,0,0
"3255","LIBERIA",1996,0,0
"3256","LIBERIA",1997,0,0
"3257","LIBERIA",1998,0,0
"3258","LIBERIA",1999,-99,-99
"3259","LIBERIA",2000,-99,-99
"3260","LIBERIA",2001,-99,-99
"3261","LIBERIA",2002,-99,-99
"3262","LIBERIA",2003,-99,-99
"3263","SIERRA LEONE",1965,-99,-99
"3264","SIERRA LEONE",1970,-99,-99
"3265","SIERRA LEONE",1975,-99,-99
"3266","SIERRA LEONE",1980,0,0
"3267","SIERRA LEONE",1985,-99,-99
"3268","SIERRA LEONE",1986,-99,-99
"3269","SIERRA LEONE",1987,-99,-99
"3270","SIERRA LEONE",1988,-99,-99
"3271","SIERRA LEONE",1989,-99,-99
"3272","SIERRA LEONE",1990,0,0
"3273","SIERRA LEONE",1991,0,0
"3274","SIERRA LEONE",1992,0,0
"3275","SIERRA LEONE",1993,0,0
"3276","SIERRA LEONE",1994,0,0
"3277","SIERRA LEONE",1995,0,0
"3278","SIERRA LEONE",1996,0,0
"3279","SIERRA LEONE",1997,0,0
"3280","SIERRA LEONE",1998,0,0
"3281","SIERRA LEONE",1999,0,0
"3282","SIERRA LEONE",2000,0,0
"3283","SIERRA LEONE",2001,0,0
"3284","SIERRA LEONE",2002,0,0
"3285","SIERRA LEONE",2003,0,0
"3286","SIERRA LEONE",1965,-99,-99
"3287","SIERRA LEONE",1970,-99,-99
"3288","SIERRA LEONE",1975,-99,-99
"3289","SIERRA LEONE",1980,0,1
"3290","SIERRA LEONE",1985,-99,-99
"3291","SIERRA LEONE",1986,-99,-99
"3292","SIERRA LEONE",1987,-99,-99
"3293","SIERRA LEONE",1988,-99,-99
"3294","SIERRA LEONE",1989,-99,-99
"3295","SIERRA LEONE",1990,0,1
"3296","SIERRA LEONE",1991,0,1
"3297","SIERRA LEONE",1992,0,1
"3298","SIERRA LEONE",1993,0,1
"3299","SIERRA LEONE",1994,0,1
"3300","SIERRA LEONE",1995,0,1
"3301","SIERRA LEONE",1996,0,1
"3302","SIERRA LEONE",1997,0,1
"3303","SIERRA LEONE",1998,0,1
"3304","SIERRA LEONE",1999,0,1
"3305","SIERRA LEONE",2000,0,1
"3306","SIERRA LEONE",2001,0,1
"3307","SIERRA LEONE",2002,0,1
"3308","SIERRA LEONE",2003,0,1
"3309","SIERRA LEONE",1965,-99,-99
"3310","SIERRA LEONE",1970,-99,-99
"3311","SIERRA LEONE",1975,-99,-99
"3312","SIERRA LEONE",1980,4,0
"3313","SIERRA LEONE",1985,-99,-99
"3314","SIERRA LEONE",1986,-99,-99
"3315","SIERRA LEONE",1987,-99,-99
"3316","SIERRA LEONE",1988,-99,-99
"3317","SIERRA LEONE",1989,-99,-99
"3318","SIERRA LEONE",1990,4,0
"3319","SIERRA LEONE",1991,4,0
"3320","SIERRA LEONE",1992,4,0
"3321","SIERRA LEONE",1993,4,0
"3322","SIERRA LEONE",1994,4,0
"3323","SIERRA LEONE",1995,4,0
"3324","SIERRA LEONE",1996,2,0
"3325","SIERRA LEONE",1997,2,0
"3326","SIERRA LEONE",1998,2,0
"3327","SIERRA LEONE",1999,2,0
"3328","SIERRA LEONE",2000,2,0
"3329","SIERRA LEONE",2001,2,0
"3330","SIERRA LEONE",2002,2,0
"3331","SIERRA LEONE",2003,2,0
"3332","SIERRA LEONE",1965,-99,-99
"3333","SIERRA LEONE",1970,-99,-99
"3334","SIERRA LEONE",1975,-99,-99
"3335","SIERRA LEONE",1980,2,2
"3336","SIERRA LEONE",1985,-99,-99
"3337","SIERRA LEONE",1986,-99,-99
"3338","SIERRA LEONE",1987,-99,-99
"3339","SIERRA LEONE",1988,-99,-99
"3340","SIERRA LEONE",1989,-99,-99
"3341","SIERRA LEONE",1990,2,2
"3342","SIERRA LEONE",1991,2,2
"3343","SIERRA LEONE",1992,2,2
"3344","SIERRA LEONE",1993,2,2
"3345","SIERRA LEONE",1994,2,2
"3346","SIERRA LEONE",1995,2,2
"3347","SIERRA LEONE",1996,2,2
"3348","SIERRA LEONE",1997,2,2
"3349","SIERRA LEONE",1998,2,2
"3350","SIERRA LEONE",1999,2,2
"3351","SIERRA LEONE",2000,2,2
"3352","SIERRA LEONE",2001,2,2
"3353","SIERRA LEONE",2002,2,2
"3354","SIERRA LEONE",2003,2,2
"3355","GHANA",1960,-99,-99
"3356","GHANA",1965,-99,-99
"3357","GHANA",1970,-99,-99
"3358","GHANA",1975,-99,-99
"3359","GHANA",1980,0,0
"3360","GHANA",1985,-99,-99
"3361","GHANA",1986,-99,-99
"3362","GHANA",1987,-99,-99
"3363","GHANA",1988,-99,-99
"3364","GHANA",1989,-99,-99
"3365","GHANA",1990,0,0
"3366","GHANA",1991,0,0
"3367","GHANA",1992,0,0
"3368","GHANA",1993,0,0
"3369","GHANA",1994,0,0
"3370","GHANA",1995,0,0
"3371","GHANA",1996,0,0
"3372","GHANA",1997,0,0
"3373","GHANA",1998,0,0
"3374","GHANA",1999,0,0
"3375","GHANA",2000,0,0
"3376","GHANA",2001,0,0
"3377","GHANA",2002,0,0
"3378","GHANA",2003,0,0
"3379","GHANA",1960,-99,-99
"3380","GHANA",1965,-99,-99
"3381","GHANA",1970,-99,-99
"3382","GHANA",1975,-99,-99
"3383","GHANA",1980,0,0
"3384","GHANA",1985,-99,-99
"3385","GHANA",1986,-99,-99
"3386","GHANA",1987,-99,-99
"3387","GHANA",1988,-99,-99
"3388","GHANA",1989,-99,-99
"3389","GHANA",1990,0,0
"3390","GHANA",1991,0,0
"3391","GHANA",1992,0,0
"3392","GHANA",1993,0,0
"3393","GHANA",1994,0,0
"3394","GHANA",1995,0,0
"3395","GHANA",1996,0,0
"3396","GHANA",1997,0,0
"3397","GHANA",1998,0,0
"3398","GHANA",1999,0,0
"3399","GHANA",2000,0,0
"3400","GHANA",2001,0,0
"3401","GHANA",2002,0,0
"3402","GHANA",2003,0,0
"3403","GHANA",1960,-99,-99
"3404","GHANA",1965,-99,-99
"3405","GHANA",1970,-99,-99
"3406","GHANA",1975,-99,-99
"3407","GHANA",1980,2,2
"3408","GHANA",1985,-99,-99
"3409","GHANA",1986,-99,-99
"3410","GHANA",1987,-99,-99
"3411","GHANA",1988,-99,-99
"3412","GHANA",1989,-99,-99
"3413","GHANA",1990,2,2
"3414","GHANA",1991,2,2
"3415","GHANA",1992,2,2
"3416","GHANA",1993,2,2
"3417","GHANA",1994,2,2
"3418","GHANA",1995,2,2
"3419","GHANA",1996,2,2
"3420","GHANA",1997,2,2
"3421","GHANA",1998,2,2
"3422","GHANA",1999,2,2
"3423","GHANA",2000,2,2
"3424","GHANA",2001,2,2
"3425","GHANA",2002,2,2
"3426","GHANA",2003,2,2
"3427","TOGO",1960,-99,-99
"3428","TOGO",1965,-99,-99
"3429","TOGO",1970,-99,-99
"3430","TOGO",1975,-99,-99
"3431","TOGO",1980,3,0
"3432","TOGO",1985,-99,-99
"3433","TOGO",1986,-99,-99
"3434","TOGO",1987,-99,-99
"3435","TOGO",1988,-99,-99
"3436","TOGO",1989,-99,-99
"3437","TOGO",1990,3,0
"3438","TOGO",1991,2,0
"3439","TOGO",1992,2,0
"3440","TOGO",1993,2,0
"3441","TOGO",1994,2,0
"3442","TOGO",1995,2,0
"3443","TOGO",1996,2,0
"3444","TOGO",1997,2,0
"3445","TOGO",1998,2,0
"3446","TOGO",1999,2,0
"3447","TOGO",2000,2,0
"3448","TOGO",2001,2,0
"3449","TOGO",2002,2,0
"3450","TOGO",2003,2,0
"3451","TOGO",1960,-99,-99
"3452","TOGO",1965,-99,-99
"3453","TOGO",1970,-99,-99
"3454","TOGO",1975,-99,-99
"3455","TOGO",1980,0,0
"3456","TOGO",1985,-99,-99
"3457","TOGO",1986,-99,-99
"3458","TOGO",1987,-99,-99
"3459","TOGO",1988,-99,-99
"3460","TOGO",1989,-99,-99
"3461","TOGO",1990,0,0
"3462","TOGO",1991,0,0
"3463","TOGO",1992,0,0
"3464","TOGO",1993,0,0
"3465","TOGO",1994,0,0
"3466","TOGO",1995,0,0
"3467","TOGO",1996,0,0
"3468","TOGO",1997,0,0
"3469","TOGO",1998,0,0
"3470","TOGO",1999,0,0
"3471","TOGO",2000,0,0
"3472","TOGO",2001,0,0
"3473","TOGO",2002,0,0
"3474","TOGO",2003,0,0
"3475","CAMEROON",1960,-99,-99
"3476","CAMEROON",1965,-99,-99
"3477","CAMEROON",1970,-99,-99
"3478","CAMEROON",1975,-99,-99
"3479","CAMEROON",1980,2,2
"3480","CAMEROON",1985,-99,-99
"3481","CAMEROON",1986,-99,-99
"3482","CAMEROON",1987,-99,-99
"3483","CAMEROON",1988,-99,-99
"3484","CAMEROON",1989,-99,-99
"3485","CAMEROON",1990,2,2
"3486","CAMEROON",1991,1,1
"3487","CAMEROON",1992,1,1
"3488","CAMEROON",1993,1,1
"3489","CAMEROON",1994,1,1
"3490","CAMEROON",1995,1,1
"3491","CAMEROON",1996,1,1
"3492","CAMEROON",1997,1,1
"3493","CAMEROON",1998,1,1
"3494","CAMEROON",1999,1,1
"3495","CAMEROON",2000,1,1
"3496","CAMEROON",2001,1,1
"3497","CAMEROON",2002,1,1
"3498","CAMEROON",2003,1,1
"3499","CAMEROON",1960,-99,-99
"3500","CAMEROON",1965,-99,-99
"3501","CAMEROON",1970,-99,-99
"3502","CAMEROON",1975,-99,-99
"3503","CAMEROON",1980,4,2
"3504","CAMEROON",1985,-99,-99
"3505","CAMEROON",1986,-99,-99
"3506","CAMEROON",1987,-99,-99
"3507","CAMEROON",1988,-99,-99
"3508","CAMEROON",1989,-99,-99
"3509","CAMEROON",1990,4,2
"3510","CAMEROON",1991,4,2
"3511","CAMEROON",1992,4,2
"3512","CAMEROON",1993,4,2
"3513","CAMEROON",1994,4,2
"3514","CAMEROON",1995,4,2
"3515","CAMEROON",1996,4,2
"3516","CAMEROON",1997,4,2
"3517","CAMEROON",1998,4,2
"3518","CAMEROON",1999,4,2
"3519","CAMEROON",2000,4,2
"3520","CAMEROON",2001,4,2
"3521","CAMEROON",2002,4,2
"3522","CAMEROON",2003,4,2
"3523","CAMEROON",1960,-99,-99
"3524","CAMEROON",1965,-99,-99
"3525","CAMEROON",1970,-99,-99
"3526","CAMEROON",1975,-99,-99
"3527","CAMEROON",1980,0,0
"3528","CAMEROON",1985,-99,-99
"3529","CAMEROON",1986,-99,-99
"3530","CAMEROON",1987,-99,-99
"3531","CAMEROON",1988,-99,-99
"3532","CAMEROON",1989,-99,-99
"3533","CAMEROON",1990,3,0
"3534","CAMEROON",1991,3,0
"3535","CAMEROON",1992,3,0
"3536","CAMEROON",1993,3,0
"3537","CAMEROON",1994,3,0
"3538","CAMEROON",1995,3,0
"3539","CAMEROON",1996,3,0
"3540","CAMEROON",1997,3,0
"3541","CAMEROON",1998,3,0
"3542","CAMEROON",1999,3,0
"3543","CAMEROON",2000,3,0
"3544","CAMEROON",2001,3,0
"3545","CAMEROON",2002,3,0
"3546","CAMEROON",2003,3,0
"3547","NIGERIA",1960,-99,-99
"3548","NIGERIA",1965,-99,-99
"3549","NIGERIA",1970,-99,-99
"3550","NIGERIA",1975,-99,-99
"3551","NIGERIA",1980,0,0
"3552","NIGERIA",1985,-99,-99
"3553","NIGERIA",1986,-99,-99
"3554","NIGERIA",1987,-99,-99
"3555","NIGERIA",1988,-99,-99
"3556","NIGERIA",1989,-99,-99
"3557","NIGERIA",1990,0,0
"3558","NIGERIA",1991,0,0
"3559","NIGERIA",1992,0,0
"3560","NIGERIA",1993,0,0
"3561","NIGERIA",1994,0,0
"3562","NIGERIA",1995,0,0
"3563","NIGERIA",1996,0,0
"3564","NIGERIA",1997,0,0
"3565","NIGERIA",1998,0,0
"3566","NIGERIA",1999,-99,-99
"3567","NIGERIA",2000,-99,-99
"3568","NIGERIA",2001,-99,-99
"3569","NIGERIA",2002,-99,-99
"3570","NIGERIA",2003,-99,-99
"3571","NIGERIA",1960,-99,-99
"3572","NIGERIA",1965,-99,-99
"3573","NIGERIA",1970,-99,-99
"3574","NIGERIA",1975,-99,-99
"3575","NIGERIA",1980,3,3
"3576","NIGERIA",1985,-99,-99
"3577","NIGERIA",1986,-99,-99
"3578","NIGERIA",1987,-99,-99
"3579","NIGERIA",1988,-99,-99
"3580","NIGERIA",1989,-99,-99
"3581","NIGERIA",1990,3,3
"3582","NIGERIA",1991,3,3
"3583","NIGERIA",1992,3,3
"3584","NIGERIA",1993,3,3
"3585","NIGERIA",1994,3,3
"3586","NIGERIA",1995,3,3
"3587","NIGERIA",1996,3,3
"3588","NIGERIA",1997,3,3
"3589","NIGERIA",1998,3,3
"3590","NIGERIA",1999,0,3
"3591","NIGERIA",2000,0,3
"3592","NIGERIA",2001,0,3
"3593","NIGERIA",2002,0,3
"3594","NIGERIA",2003,0,3
"3595","NIGERIA",1960,-99,-99
"3596","NIGERIA",1965,-99,-99
"3597","NIGERIA",1970,-99,-99
"3598","NIGERIA",1975,-99,-99
"3599","NIGERIA",1980,2,3
"3600","NIGERIA",1985,-99,-99
"3601","NIGERIA",1986,-99,-99
"3602","NIGERIA",1987,-99,-99
"3603","NIGERIA",1988,-99,-99
"3604","NIGERIA",1989,-99,-99
"3605","NIGERIA",1990,2,3
"3606","NIGERIA",1991,2,3
"3607","NIGERIA",1992,2,3
"3608","NIGERIA",1993,4,3
"3609","NIGERIA",1994,4,3
"3610","NIGERIA",1995,4,4
"3611","NIGERIA",1996,4,4
"3612","NIGERIA",1997,4,4
