"numcode","VMAR_Group","ccode","country","VMAR_Region","year","GPOP","CPOP","GPRO","LANG","CUSTOM","BELIEF","RELIGS1","RACE","GROUPCON","GC119","GC2","GC6B","GC7","GC10","GC11","AUTLOST","YEARWT","MAGN","PRSTAT","AUTONEND","TRANSYR","SEPX","SEPKIN","EMIG","DISPLACE","POLDIS","ECDIS","CULPO1","CULPO2","GOJPA","AUTON2","AUTGAIN","AUTPRO","LEGISREP","EXECREP","GUARREP","POLGR","ECGR","CULGR","KINSUP","KINMATSUP","KINPOLSUP","KINMILSUP","STASUP","STAMATSUP","STAPOLSUP","STAMILSUP","NSASUP","NSAMATSUP","NSAPOLSUP","NSAMILSUP","INTRACON","FACTCC1","FACTSEV1","FACTCC2","FACTSEV2","FACTCC3","FACTSEV3","INTERCON","CCGROUP1","CCGROUPSEV1","CCGROUP2","CCGROUPSEV2","CCGROUP3","CCGROUPSEV3","PROT","REB","REPGENCIV","REPNVIOL","REPVIOL"
66005,"Sunnis",660,"Lebanon","Middle East and North Africa",2004,907362,3780677,0.24,0,1,1,5,0,0,5,0,0,0,1,3,0.3333333333333333,3,1,1,"-99","1943",0,0,0,0,0,0,0,0,3,0,-99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Syria",4,"",0,"",0,0,0,0,0,0
66005,"Sunnis",660,"Lebanon","Middle East and North Africa",2005,919133,3829722,0.24,0,1,1,5,0,0,5,0,0,0,1,3,0.3333333333333333,3,1,1,"-99","1943",0,0,0,0,0,0,0,0,3,0,-99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Syria",4,"",0,"",0,0,0,0,0,0
66005,"Sunnis",660,"Lebanon","Middle East and North Africa",2006,930722,3878010,0.24,0,1,1,5,0,0,5,0,0,0,1,3,0.3333333333333333,3,1,1,"-99","1943",0,0,0,0,0,0,0,0,3,0,-99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Shi'I",3,"",0,"",0,0,0,0,0,0
66302,"Palestinians",663,"Jordan","Middle East and North Africa",2004,67029246,127480498,0.5258,0,0,0,5,0,1,5,0,0,0,1,0,0,3,1,0,"-99","1946",0,1,0,0,3,2,0,0,3,0,-99,0,1,1,0,1,0,0,-99,-99,0,0,1,1,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,3,0,0,4,0
66302,"Palestinians",663,"Jordan","Middle East and North Africa",2005,67059054,127537189,0.5258,0,0,0,5,0,1,5,0,0,0,1,0,0,3,1,0,"-99","1946",0,1,0,0,3,2,0,0,3,0,-99,0,1,1,0,1,0,0,-99,-99,0,0,1,1,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,2,0
66302,"Palestinians",663,"Jordan","Middle East and North Africa",2006,67047476,127515169,0.5258,0,0,0,5,0,1,5,0,0,0,1,0,0,3,1,0,"-99","1946",0,1,0,0,3,2,0,0,3,0,-99,0,1,1,0,1,0,0,-99,-99,0,0,1,1,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",1,"Westerners",3,"-99",0,"-99",0,0,0,0,3,4
66601,"Arabs",666,"Israel","Middle East and North Africa",2004,825892,6617728,0.1248,1,1,2,5,0,2,4,1,2,2,2,2,0.6,5,3,1,"mid 1800s","1948",0,0,0,0,4,3,0,0,2,0,-99,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,-99,0,0,-99,0,"",0,"","0","","0",1,"Jews",1,"Palestinians",1,"",0,4,1,4,3,5
66601,"Arabs",666,"Israel","Middle East and North Africa",2005,801058,6742915,0.1188,1,1,2,5,0,2,4,1,2,2,2,2,0.6,5,3,1,"mid 1800s","1948",0,0,0,0,4,3,0,0,2,0,-99,0,1,0,0,1,2,2,0,0,0,0,1,1,1,0,-99,-99,0,0,0,"",0,"","0","","0",1,"Druze",3,"Jews",3,"Palestinians",3,4,0,0,4,3
66601,"Arabs",666,"Israel","Middle East and North Africa",2006,876213,6866876,0.1276,1,1,2,5,0,2,4,1,2,2,2,2,0.6,5,3,1,"mid 1800s","1948",0,0,0,1,4,3,0,0,2,0,-99,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Palestinians",3,"Jews",1,"Journalists",1,3,0,5,-99,5
66603,"Palestinians",666,"Israel","Middle East and North Africa",2004,2548487,6617728,0.3851,1,1,2,5,0,2,4,1,2,2,2,2,0.6,5,3,1,"mid 1800s","1948",3,0,1,1,4,4,2,0,4,1,1994,94,0,0,0,4,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"Palestinian militants vs. Palestinian collaborators",2,"Rafah residents vs. Palestinian Authority","1","Pro-Arafat Fatah vs. Fatah dissidents","1",1,"Israelis",5,"",0,"",0,5,5,5,5,5
66603,"Palestinians",666,"Israel","Middle East and North Africa",2005,2544102,6742915,0.3773,1,1,2,5,0,2,4,1,2,2,2,2,0.6,5,3,1,"mid 1800s","1948",3,0,-99,1,4,4,2,0,4,1,1994,94,0,0,0,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,"Palestinians vs. Palestinian Authority",4,"Palestinian militants vs. Palestinian collaborators","2","","0",1,"Israelis",5,"Westerners",1,"",0,3,5,5,5,5
66603,"Palestinians",666,"Israel","Middle East and North Africa",2006,2540057,6866876,0.3699,1,1,2,5,0,2,4,1,2,2,2,2,0.6,5,3,1,"mid 1800s","1948",3,0,1,1,4,4,2,0,4,1,1994,94,0,0,0,4,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,"Fatah vs. Hamas",4,"Palestinians vs. Palestinian Authority","4","Fatah v. Popular Resistance Committees","2",1,"Israelis",5,"Westerners",1,"",0,3,5,5,5,5
67002,"Shi'is",670,"Saudi Arabia","Middle East and North Africa",2004,2578387,25783870,0.1,0,0,1,6,0,2,5,1,2,2,2,2,1,3,3,1,"1926","1932",0,1,0,0,2,3,3,0,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,0,0
67002,"Shi'is",670,"Saudi Arabia","Middle East and North Africa",2005,2640446,26404464,0.1,0,0,1,6,0,2,5,1,2,2,2,2,1,3,3,1,"1926","1932",0,1,0,0,2,3,3,0,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,0,0
67002,"Shi'is",670,"Saudi Arabia","Middle East and North Africa",2006,2700577,27005774,0.1,0,0,1,6,0,2,5,1,2,2,2,2,1,3,3,1,"1926","1932",0,1,0,0,2,3,3,0,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,0,0
69201,"Shi'is",692,"Bahrain","Middle East and North Africa",2004,399953,677886,0.59,0,0,0,6,0,0,5,0,0,0,1,2,1,5,3,3,"1766","1971",0,1,0,0,1,1,1,0,2,0,-99,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,4,0
69201,"Shi'is",692,"Bahrain","Middle East and North Africa",2005,406124,688345,0.59,0,0,0,6,0,0,5,0,0,0,1,2,1,5,3,3,"1766","1971",0,1,0,0,1,3,1,0,2,0,-99,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,-99,0
69201,"Shi'is",692,"Bahrain","Middle East and North Africa",2006,412165,698585,0.59,0,0,0,6,0,0,5,0,0,0,1,2,1,5,3,3,"1766","1971",0,1,0,0,1,3,1,0,2,0,-99,0,1,1,1,1,1,0,0,0,0,0,-99,-99,0,-99,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,-99,0,0,3
70001,"Hazaras",700,"Afghanistan","Asia",2004,2537717,28513677,0.089,2,0,1,6,3,2,1,1,-99,-99,1,1,5,1,3,3,"1998","1919",3,0,0,0,1,1,0,0,3,0,-99,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Pashtuns",5,"",0,"",0,3,0,0,0,0
70001,"Hazaras",700,"Afghanistan","Asia",2005,2663680,29928987,0.089,2,0,1,6,3,2,1,1,-99,-99,1,1,5,1,3,3,"1998","1919",3,0,0,0,1,1,0,0,3,0,-99,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"-99",3,"",0,"",0,3,0,0,-99,0
70001,"Hazaras",700,"Afghanistan","Asia",2006,2764073,31056997,0.089,2,0,1,6,3,2,1,1,-99,-99,1,1,5,1,3,3,"1998","1919",3,0,0,0,1,1,0,0,3,0,-99,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"",0,"",0,"",0,0,0,0,0,0
70002,"Pashtuns",700,"Afghanistan","Asia",2004,11975744,28513677,0.42,1,0,0,5,0,2,2,1,2,2,3,2,1,5,3,3,"1880","1919",0,1,0,0,0,0,0,0,4,0,-99,-99,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,"Taliban & Civilians",2,"","0","","0",1,"Tajiks",5,"Hazaras",3,"",0,3,5,0,0,5
70002,"Pashtuns",700,"Afghanistan","Asia",2005,12570175,29928987,0.42,1,0,0,5,0,2,2,1,2,2,3,2,1,5,3,3,"1880","1919",0,1,0,0,0,0,0,0,4,0,-99,-99,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,"Taliban & Civilians",2,"","0","","0",1,"Hazaras",5,"Uzbeks",1,"",0,3,6,4,0,5
70002,"Pashtuns",700,"Afghanistan","Asia",2006,13043939,31056997,0.42,1,0,0,5,0,2,2,1,2,2,3,2,1,5,3,3,"1880","1919",0,1,1,1,0,0,0,0,4,0,-99,-99,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,"Taliban & Civilians",2,"","0","","0",0,"",0,"",0,"",0,3,6,4,0,5
70003,"Tajiks",700,"Afghanistan","Asia",2004,7698693,28513677,0.27,1,1,0,5,1,2,2,1,2,2,2,3,0.4,5,1,2,"-99","1850s",0,0,0,0,0,0,0,0,3,0,-99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Pashtuns",5,"Uzbeks",5,"Hazaras",5,3,0,0,0,0
70003,"Tajiks",700,"Afghanistan","Asia",2005,8080826,29928987,0.27,1,1,0,5,1,2,2,1,2,2,2,3,0.4,5,1,2,"-99","1850s",0,0,0,0,0,0,0,0,3,0,-99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70003,"Tajiks",700,"Afghanistan","Asia",2006,8385389,31056997,0.27,1,1,0,5,1,2,2,1,2,2,2,3,0.4,5,1,2,"-99","1850s",0,0,0,0,0,0,0,0,3,0,-99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70004,"Uzbeks",700,"Afghanistan","Asia",2004,2566231,28513677,0.09,2,1,0,5,2,3,2,1,3,3,3,3,1,5,3,3,"1859","1859",0,0,0,0,0,0,0,0,4,0,-99,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Tajiks",5,"",0,"",0,3,3,0,0,2
70004,"Uzbeks",700,"Afghanistan","Asia",2005,2693609,29928987,0.09,2,1,0,5,2,3,2,1,3,3,3,3,1,5,3,3,"1859","1859",0,0,0,0,0,0,0,0,4,0,-99,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dostum & Malik Fighters",4,"","0","","0",1,"Pashtuns",1,"",0,"",0,3,0,0,0,0
70004,"Uzbeks",700,"Afghanistan","Asia",2006,2795130,31056997,0.09,2,1,0,5,2,3,2,1,3,3,3,3,1,5,3,3,"1859","1859",0,0,0,1,0,0,0,0,4,0,-99,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dostum & Malik Fighters",4,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
70101,"Russians",701,"Turkmenistan","Post-communist States",2004,184339,4608471,0.04,2,1,2,2,3,1,4,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,4,4,2,3,1,0,-99,0,1,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,0,0
70101,"Russians",701,"Turkmenistan","Post-communist States",2005,186566,4664155,0.04,2,1,2,2,3,1,4,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,1,4,4,2,3,1,0,-99,0,1,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,0,0
70101,"Russians",701,"Turkmenistan","Post-communist States",2006,188781,4719514,0.04,2,1,2,2,3,1,4,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,4,4,2,3,1,0,-99,0,1,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,2,3,0
70201,"Russians",702,"Tajikistan","Post-communist States",2004,60196,6688433,0.009,2,1,2,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,1,0,0,0,0,0,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70201,"Russians",702,"Tajikistan","Post-communist States",2005,61333,6814791,0.009,2,1,2,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,1,0,0,0,0,0,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70201,"Russians",702,"Tajikistan","Post-communist States",2006,62497,6944062,0.009,2,1,2,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,1,0,0,0,0,0,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70202,"Uzbeks",702,"Tajikistan","Post-communist States",2004,1003265,6688433,0.15,1,0,0,5,0,3,4,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,3,3,0,0,2,0,-99,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,3,0
70202,"Uzbeks",702,"Tajikistan","Post-communist States",2005,1022219,6814791,0.15,1,0,0,5,0,3,4,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,3,3,0,0,2,0,-99,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,3,0
70202,"Uzbeks",702,"Tajikistan","Post-communist States",2006,1041609,6944062,0.15,1,0,0,5,0,3,4,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,3,3,0,0,2,0,-99,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Tajiks",3,"",0,"",0,0,0,0,3,0
70301,"Russians",703,"Kyrgyzstan","Post-communist States",2004,635179,5081429,0.125,0,1,2,2,3,3,4,1,3,3,2,3,2,1,1,2,"-99","1991",1,1,2,0,0,0,0,2,2,0,-99,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70301,"Russians",703,"Kyrgyzstan","Post-communist States",2005,643285,5146281,0.125,0,1,2,2,3,3,4,1,3,3,2,3,2,1,1,2,"-99","1991",1,1,2,0,0,0,0,2,2,0,-99,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70301,"Russians",703,"Kyrgyzstan","Post-communist States",2006,651737,5213898,0.125,0,1,2,2,3,3,4,1,3,3,2,3,2,1,1,2,"-99","1991",1,1,1,0,0,0,0,2,2,0,-99,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Kyrgyz",1,"",0,"",0,0,0,0,0,0
70302,"Uzbeks",703,"Kyrgyzstan","Post-communist States",2004,711400,5081429,0.14,1,1,0,5,0,3,2,0,0,0,1,3,0,1,1,0,"-99","1991",0,0,0,0,3,2,0,2,3,0,-99,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,3,3,0
70302,"Uzbeks",703,"Kyrgyzstan","Post-communist States",2005,720479,5146281,0.14,1,1,0,5,0,3,2,0,0,0,1,3,0,1,1,0,"-99","1991",0,0,0,0,3,3,0,2,3,0,-99,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,3,0
70302,"Uzbeks",703,"Kyrgyzstan","Post-communist States",2006,729946,5213898,0.14,1,1,0,5,0,3,2,0,0,0,1,3,0,1,1,0,"-99","1991",0,0,0,0,3,3,0,2,3,0,-99,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-99,"Unidentified assassin",-99,"","0","","0",1,"Kyrgyz",1,"",0,"",0,3,0,3,5,0
70401,"Russians",704,"Uzbekistan","Post-communist States",2004,1444745,26268097,0.055,2,1,2,2,3,1,4,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,3,0,0,2,1,0,-99,0,-99,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70401,"Russians",704,"Uzbekistan","Post-communist States",2005,1459694,26539888,0.055,2,1,2,2,3,1,4,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,3,0,0,2,1,0,-99,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70401,"Russians",704,"Uzbekistan","Post-communist States",2006,1474575,26810463,0.055,2,1,2,2,3,1,4,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,3,0,0,2,1,0,-99,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70402,"Tajiks",704,"Uzbekistan","Post-communist States",2004,1313405,26268097,0.05,1,0,0,5,0,1,4,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,3,3,2,2,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70402,"Tajiks",704,"Uzbekistan","Post-communist States",2005,1326994,26539888,0.05,1,0,0,5,0,1,4,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,3,3,2,2,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70402,"Tajiks",704,"Uzbekistan","Post-communist States",2006,1340523,26810463,0.05,1,0,0,5,0,1,4,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,3,3,2,2,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70501,"Russians",705,"Kazakhstan","Post-communist States",2004,4543111,15143704,0.3,2,1,2,2,3,3,5,1,3,3,2,3,2,1,1,2,"-99","1991",3,1,1,0,3,3,0,2,2,0,-99,0,1,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70501,"Russians",705,"Kazakhstan","Post-communist States",2005,4555753,15185844,0.3,2,1,2,2,3,3,5,1,3,3,2,3,2,1,1,2,"-99","1991",3,1,1,0,3,3,0,2,2,0,-99,0,1,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70501,"Russians",705,"Kazakhstan","Post-communist States",2006,4569973,15233244,0.3,2,1,2,2,3,3,5,1,3,3,2,3,2,1,1,2,"-99","1991",3,1,1,0,3,3,0,2,2,0,-99,0,1,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
70502,"Germans",705,"Kazakhstan","Post-communist States",2004,363449,15143704,0.024,1,1,2,3,3,3,5,0,0,0,1,3,0,1,1,0,"-99","1991",0,0,2,0,3,2,0,2,1,0,-99,0,-99,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70502,"Germans",705,"Kazakhstan","Post-communist States",2005,364460,15185844,0.024,1,1,2,3,3,3,5,0,0,0,1,3,0,1,1,0,"-99","1991",0,0,2,0,3,2,0,2,1,0,-99,0,-99,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
70502,"Germans",705,"Kazakhstan","Post-communist States",2006,365598,15233244,0.024,1,1,2,3,3,3,5,0,0,0,1,3,0,1,1,0,"-99","1991",0,0,2,0,3,2,0,2,1,0,-99,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
71002,"Hui Muslims",710,"China","Asia",2004,9871242,1298847624,0.0076,0,1,2,5,0,1,3,1,1,1,1,1,0,0,0,0,"-99","-99",0,0,0,0,0,1,2,0,1,0,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",1,"Han",5,"Uighur",-99,"-99",0,0,0,0,0,2
71002,"Hui Muslims",710,"China","Asia",2005,9927985,1306313812,0.0076,0,1,2,5,0,1,3,1,1,1,1,1,0,0,0,0,"-99","-99",0,0,0,0,0,1,2,0,1,0,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
71002,"Hui Muslims",710,"China","Asia",2006,9986200,1313973713,0.0076,0,1,2,5,0,1,3,1,1,1,1,1,0,0,0,0,"-99","-99",0,0,0,0,0,1,2,0,1,0,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
71003,"Turkmen",710,"China","Asia",2004,8442510,1298847624,0.0065,1,1,2,5,3,3,1,1,3,3,3,3,1.6666666666666667,3,2,4,"1949","-99",3,1,0,0,4,3,3,2,3,0,-99,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,3,0,3,5,0
71003,"Turkmen",710,"China","Asia",2005,8491040,1306313812,0.0065,1,1,2,5,3,3,1,1,3,3,3,3,1.6666666666666667,3,2,4,"1949","-99",3,1,0,0,4,3,3,2,3,0,-99,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,4,5,5
71003,"Turkmen",710,"China","Asia",2006,8540829,1313973713,0.0065,1,1,2,5,3,3,1,1,3,3,3,3,1.6666666666666667,3,2,4,"1949","-99",3,1,0,0,4,3,3,2,3,0,-99,0,0,0,0,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,4,5,3
71005,"Tibetans",710,"China","Asia",2004,2597695,1298847624,0.002,1,1,2,8,1,3,1,1,3,3,3,1,1.6666666666666667,3,2,4,"1950","1951",3,0,1,1,4,4,3,0,2,0,-99,0,0,0,0,4,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",0,"",0,"-99",0,"-99",0,1,0,0,5,0
71005,"Tibetans",710,"China","Asia",2005,2612628,1306313812,0.002,1,1,2,8,1,3,1,1,3,3,3,1,1.6666666666666667,3,2,4,"1950","1951",3,0,1,1,4,4,3,0,2,0,-99,0,0,0,0,4,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",0,"",0,"-99",0,"-99",0,1,0,5,3,0
71005,"Tibetans",710,"China","Asia",2006,2627947,1313973713,0.002,1,1,2,8,1,3,1,1,3,3,3,1,1.6666666666666667,3,2,4,"1950","1951",3,0,1,1,4,4,3,0,2,0,-99,0,0,0,0,4,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"",0,"-99",0,"-99",0,0,0,5,3,0
71301,"Aboriginal Taiwanese",713,"Taiwan","Asia",2004,452448,22622389,0.02,1,1,2,-99,1,2,2,1,2,2,0,0,0.6,5,3,1,"1624","1945",3,0,0,0,3,1,0,0,1,0,-99,-99,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,3,0,0,0,0
71301,"Aboriginal Taiwanese",713,"Taiwan","Asia",2005,454022,22701079,0.02,1,1,2,-99,1,2,2,1,2,2,0,0,0.6,5,3,1,"1624","1945",3,0,0,0,3,1,0,0,1,0,-99,-99,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,3,0,0,0,0
71301,"Aboriginal Taiwanese",713,"Taiwan","Asia",2006,455637,22781867,0.02,1,1,2,-99,1,2,2,1,2,2,0,0,0.6,5,3,1,"1624","1945",3,0,0,0,3,1,0,0,1,0,-99,-99,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,1,0,0,0,0
71302,"Mainland Chinese",713,"Taiwan","Asia",2004,3167134,22622389,0.14,0,1,0,10,0,0,4,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,0,0,0,0,2,0,-99,-99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
71302,"Mainland Chinese",713,"Taiwan","Asia",2005,3178151,22701079,0.14,0,1,0,10,0,0,4,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,0,0,0,0,2,0,-99,-99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
